pca_components,alpha,umap_n_components,umap_n_neighbors,min_cluster_size,min_samples,cluster_selection_method,n_clusters,n_outliers,outlier_pct,silhouette_global,min_cluster_silhouette,n_bad_clusters,n_weak_clusters,largest_cluster_pct,davies_bouldin,score,meets_all
60,0.3,25,20,40,30,leaf,19,1799,51.0354609929078,0.5151197910308838,0.14203721,0,1,6.666666666666667,0.6379421137197288,-1620.709219858156,False
50,0.5,20,15,60,40,leaf,12,1799,51.0354609929078,0.5342060923576355,0.2588035,0,0,9.078014184397164,0.6439520767765325,-1620.709219858156,False
50,0.4,25,10,50,30,leaf,14,1799,51.0354609929078,0.4975028336048126,0.26251915,0,0,8.113475177304965,0.6330762745490514,-1620.709219858156,False
60,0.7,25,15,60,50,leaf,13,1799,51.0354609929078,0.5622262358665466,0.32956797,0,0,6.893617021276596,0.6518161064314479,-1620.709219858156,False
70,0.7,25,10,50,50,leaf,14,1800,51.06382978723404,0.5735195279121399,0.35609153,0,0,6.3546099290780145,0.6303900936903075,-1621.276595744681,False
60,0.5,30,15,60,40,leaf,11,1800,51.06382978723404,0.5291853547096252,0.25348994,0,0,8.113475177304965,0.6980887239373001,-1621.276595744681,False
60,0.6,30,20,60,40,leaf,9,1801,51.09219858156029,0.5266152024269104,0.2786854,0,0,9.078014184397164,0.6198022222067552,-1621.843971631206,False
50,0.7,20,20,30,30,leaf,26,1801,51.09219858156029,0.6141122579574585,0.42455447,0,0,3.8865248226950353,0.5229106097309824,-1621.843971631206,False
50,0.5,30,20,30,30,leaf,19,1801,51.09219858156029,0.5616549849510193,0.24759606,0,0,6.978723404255319,0.5235425200763263,-1621.843971631206,False
60,0.6,20,20,50,30,leaf,15,1801,51.09219858156029,0.5115170478820801,0.15040904,0,1,9.390070921985815,0.616582124219619,-1621.843971631206,False
50,0.6,30,20,30,30,leaf,16,1801,51.09219858156029,0.48973652720451355,0.28577492,0,0,9.929078014184398,0.5793812712445219,-1621.843971631206,False
60,0.5,25,15,40,40,leaf,18,1802,51.12056737588653,0.537220299243927,0.23338877,0,0,7.5177304964539005,0.558138056570897,-1622.4113475177305,False
50,0.5,20,15,60,30,leaf,11,1802,51.12056737588653,0.4659574329853058,0.05454289,0,1,9.560283687943262,0.7251896952018148,-1622.4113475177305,False
50,0.5,25,15,50,40,leaf,13,1803,51.148936170212764,0.5624855160713196,0.29831135,0,0,7.914893617021276,0.5988425323342665,-1622.9787234042553,False
70,0.4,25,20,50,20,leaf,17,1803,51.148936170212764,0.5019778609275818,0.23131728,0,0,7.26241134751773,0.6396872640431014,-1622.9787234042553,False
60,0.6,25,20,40,30,leaf,15,1803,51.148936170212764,0.48865893483161926,0.25509104,0,0,10.609929078014185,0.5795099337604683,-1622.9787234042553,False
50,0.5,30,20,50,30,leaf,14,1804,51.177304964539005,0.5098399519920349,0.19863686,0,1,7.801418439716312,0.6253570601823558,-1623.5460992907801,False
70,0.7,20,20,50,50,leaf,14,1805,51.205673758865245,0.551660418510437,0.35578102,0,0,6.3546099290780145,0.6324953801199545,-1624.113475177305,False
60,0.4,25,10,30,30,leaf,27,1805,51.205673758865245,0.5968400835990906,0.3582918,0,0,4.539007092198582,0.4943623518912446,-1624.113475177305,False
50,0.6,20,20,40,30,leaf,15,1805,51.205673758865245,0.4729323387145996,0.20954591,0,0,10.78014184397163,0.5830247512703443,-1624.113475177305,False
70,0.5,20,20,50,40,leaf,13,1806,51.23404255319149,0.5559329986572266,0.34979603,0,0,7.602836879432624,0.6326585824857717,-1624.6808510638298,False
70,0.4,20,10,40,40,leaf,20,1806,51.23404255319149,0.5238589644432068,0.15746398,0,1,6.411347517730497,0.6046895108254144,-1624.6808510638298,False
50,0.7,20,10,60,50,leaf,12,1806,51.23404255319149,0.5501386523246765,0.3956117,0,0,8.02836879432624,0.6858614804640121,-1624.6808510638298,False
60,0.6,20,15,30,20,leaf,24,1806,51.23404255319149,0.5335537791252136,0.11780854,0,1,7.035460992907801,0.5520971434188374,-1624.6808510638298,False
60,0.4,25,15,40,30,leaf,20,1806,51.23404255319149,0.5699021220207214,0.35199663,0,0,4.879432624113475,0.550797955610137,-1624.6808510638298,False
50,0.4,30,15,40,20,leaf,23,1807,51.262411347517734,0.5906987190246582,0.37330332,0,0,4.028368794326241,0.546292487907914,-1625.2482269503548,False
50,0.3,30,10,30,30,leaf,26,1807,51.262411347517734,0.6157223582267761,0.43164533,0,0,3.7163120567375882,0.5031999894951578,-1625.2482269503548,False
70,0.4,20,15,30,30,leaf,23,1807,51.262411347517734,0.5746548175811768,0.34370992,0,0,4.397163120567376,0.520434107691338,-1625.2482269503548,False
60,0.5,30,10,60,40,leaf,12,1807,51.262411347517734,0.5141535401344299,0.20432647,0,0,7.914893617021276,0.7072980918555053,-1625.2482269503548,False
50,0.3,25,20,50,20,leaf,18,1807,51.262411347517734,0.5126524567604065,0.28314903,0,0,6.070921985815603,0.6763392312149619,-1625.2482269503548,False
50,0.3,30,20,30,30,leaf,22,1807,51.262411347517734,0.5509501695632935,0.21769841,0,0,7.234042553191489,0.5614987782837191,-1625.2482269503548,False
60,0.4,25,20,60,50,eom,2,807,22.893617021276597,0.345840722322464,0.3141117,0,0,72.53900709219859,0.6715992914541421,-1625.3900709219859,False
50,0.5,25,20,60,40,eom,2,715,20.28368794326241,0.3442334234714508,0.3136969,0,0,72.56737588652481,0.8741590979890146,-1625.6737588652481,False
60,0.5,25,15,60,40,leaf,11,1808,51.290780141843975,0.4551581144332886,0.10233884,0,1,8.624113475177305,0.7138358419655412,-1625.8156028368794,False
60,0.6,25,10,30,30,leaf,24,1809,51.31914893617021,0.5806199908256531,0.2694855,0,0,6.950354609929079,0.5352284561442134,-1626.3829787234042,False
50,0.7,30,20,50,50,leaf,14,1809,51.31914893617021,0.5542404651641846,0.36938617,0,0,7.092198581560284,0.57453479214961,-1626.3829787234042,False
50,0.3,25,20,30,20,leaf,27,1809,51.31914893617021,0.5747694969177246,0.30937093,0,0,4.170212765957447,0.5481492818919912,-1626.3829787234042,False
50,0.6,30,10,50,20,leaf,15,1281,36.340425531914896,0.41813716292381287,-0.049173288,1,0,11.460992907801417,0.7671561833255575,-1626.8085106382978,False
70,0.6,30,15,50,40,leaf,12,1810,51.34751773049645,0.49563658237457275,0.30583423,0,0,8.652482269503546,0.5869826027380441,-1626.950354609929,False
50,0.3,30,20,50,50,eom,2,791,22.43971631205674,0.34636321663856506,0.31304452,0,0,72.70921985815603,0.674537742825858,-1627.0921985815603,False
60,0.6,25,10,50,50,leaf,12,1811,51.375886524822704,0.5386728644371033,0.2741657,0,0,10.382978723404255,0.53590075500524,-1627.517730496454,False
60,0.3,30,15,40,30,leaf,20,1812,51.40425531914894,0.5308962464332581,0.1654126,0,1,9.219858156028367,0.5549749387932302,-1628.0851063829787,False
60,0.5,20,20,30,20,leaf,25,1812,51.40425531914894,0.5789943933486938,0.38474923,0,0,3.5177304964539005,0.5438744035130707,-1628.0851063829787,False
60,0.3,30,20,60,20,leaf,13,1812,51.40425531914894,0.48282286524772644,0.31748027,0,0,8.709219858156029,0.757751071878287,-1628.0851063829787,False
50,0.5,30,20,40,30,leaf,17,1812,51.40425531914894,0.5234405398368835,0.18704799,0,1,7.687943262411348,0.6086828747168516,-1628.0851063829787,False
50,0.6,30,20,60,30,leaf,12,1812,51.40425531914894,0.49533286690711975,0.311142,0,0,9.872340425531915,0.6154147041554546,-1628.0851063829787,False
60,0.4,20,20,50,40,leaf,14,1813,51.43262411347518,0.5265745520591736,0.241733,0,0,6.524822695035461,0.6932638917764564,-1628.6524822695037,False
60,0.4,20,20,50,20,leaf,19,1813,51.43262411347518,0.5663357973098755,0.39595357,0,0,6.042553191489362,0.5804150983336509,-1628.6524822695037,False
50,0.6,25,20,50,30,leaf,13,1813,51.43262411347518,0.4940665364265442,0.29502788,0,0,9.98581560283688,0.6282474082191251,-1628.6524822695037,False
50,0.5,25,10,50,40,leaf,16,1813,51.43262411347518,0.5637317299842834,0.29136157,0,0,8.453900709219859,0.5169219000448988,-1628.6524822695037,False
70,0.3,25,20,30,30,leaf,24,1814,51.46099290780142,0.5763800144195557,0.26966223,0,0,4.283687943262411,0.559063338723178,-1629.2198581560283,False
70,0.6,25,15,40,30,leaf,17,1814,51.46099290780142,0.5046994686126709,0.15146,0,1,9.50354609929078,0.5655998814856569,-1629.2198581560283,False
60,0.7,30,20,60,50,leaf,12,1814,51.46099290780142,0.5531895756721497,0.39673176,0,0,6.553191489361702,0.6053107888730208,-1629.2198581560283,False
70,0.7,20,20,50,40,leaf,15,1814,51.46099290780142,0.5913020968437195,0.42427698,0,0,6.212765957446809,0.5438542558004353,-1629.2198581560283,False
60,0.4,20,20,50,30,leaf,16,1814,51.46099290780142,0.49585527181625366,0.20392787,0,0,7.574468085106383,0.6330737463892144,-1629.2198581560283,False
50,0.4,30,15,50,20,leaf,19,1815,51.48936170212765,0.5526499152183533,0.43447,0,0,7.120567375886525,0.6060318098842383,-1629.787234042553,False
70,0.7,20,10,50,40,leaf,16,1815,51.48936170212765,0.593377947807312,0.4189104,0,0,7.319148936170213,0.5831425628764353,-1629.787234042553,False
50,0.5,25,15,50,30,leaf,14,1815,51.48936170212765,0.5213969349861145,0.25200632,0,0,8.0,0.6437677776266761,-1629.787234042553,False
50,0.3,20,20,30,20,leaf,29,1815,51.48936170212765,0.5800559520721436,0.30265847,0,0,3.546099290780142,0.5521181444521529,-1629.787234042553,False
50,0.5,25,20,50,30,leaf,14,1816,51.51773049645391,0.5294159054756165,0.27435976,0,0,7.914893617021276,0.5801801337661755,-1630.3546099290782,False
50,0.7,25,10,50,50,leaf,14,1816,51.51773049645391,0.5688824653625488,0.32975805,0,0,5.98581560283688,0.6159363684490161,-1630.3546099290782,False
60,0.7,25,10,50,50,leaf,15,1816,51.51773049645391,0.5801240801811218,0.35112715,0,0,6.212765957446809,0.5884214598996963,-1630.3546099290782,False
70,0.7,25,15,60,50,leaf,13,1816,51.51773049645391,0.5472877025604248,0.29787835,0,0,6.49645390070922,0.6896908408863685,-1630.3546099290782,False
50,0.4,20,20,50,40,eom,12,1816,51.51773049645391,0.4727940261363983,0.063366726,0,1,14.326241134751774,0.6986042529447477,-1630.3546099290782,False
60,0.6,25,10,50,40,leaf,14,1816,51.51773049645391,0.5294113755226135,0.22535226,0,0,8.907801418439716,0.5691628786439317,-1630.3546099290782,False
50,0.3,30,10,50,30,leaf,17,1817,51.54609929078015,0.5489392876625061,0.2715701,0,0,7.375886524822695,0.5933033046536613,-1630.921985815603,False
70,0.3,25,15,60,30,leaf,11,1817,51.54609929078015,0.4389348328113556,0.093664564,0,2,10.326241134751774,0.7208464296315243,-1630.921985815603,False
60,0.7,25,20,50,50,leaf,15,1817,51.54609929078015,0.5739686489105225,0.40057978,0,0,6.865248226950355,0.5753227120912087,-1630.921985815603,False
70,0.5,20,20,30,20,leaf,22,1817,51.54609929078015,0.574307918548584,0.33723444,0,0,6.326241134751773,0.5083569391936517,-1630.921985815603,False
50,0.7,25,20,50,50,leaf,15,1817,51.54609929078015,0.55989009141922,0.37917775,0,0,6.666666666666667,0.5960030028780758,-1630.921985815603,False
50,0.6,25,20,50,40,leaf,12,1817,51.54609929078015,0.5077515840530396,0.23356588,0,0,9.47517730496454,0.6111800025215229,-1630.921985815603,False
70,0.7,20,10,60,50,leaf,14,1817,51.54609929078015,0.5867370963096619,0.31388137,0,0,5.900709219858156,0.6280509269050109,-1630.921985815603,False
50,0.6,30,20,50,30,leaf,13,1818,51.57446808510638,0.4914742410182953,0.30984834,0,0,10.609929078014185,0.6362667219898626,-1631.4893617021276,False
50,0.6,30,10,60,50,leaf,8,1818,51.57446808510638,0.5361639857292175,0.36643523,0,0,12.397163120567376,0.6680576342699237,-1631.4893617021276,False
60,0.7,30,20,30,30,leaf,28,1819,51.60283687943262,0.6281238794326782,0.3905981,0,0,3.858156028368794,0.5131130472374662,-1632.0567375886526,False
60,0.6,25,15,30,20,leaf,24,1819,51.60283687943262,0.5547478795051575,0.3609124,0,0,9.163120567375886,0.5095453164576064,-1632.0567375886526,False
50,0.4,20,15,50,30,leaf,15,1820,51.63120567375886,0.5227160453796387,0.18782745,0,1,7.9432624113475185,0.6011953735316032,-1632.6241134751772,False
70,0.4,30,10,50,40,leaf,13,1820,51.63120567375886,0.5350839495658875,0.37786362,0,0,11.432624113475178,0.5900770161567257,-1632.6241134751772,False
70,0.4,30,20,50,40,eom,2,759,21.53191489361702,0.36498022079467773,0.33121723,0,0,73.27659574468085,0.6596139601049559,-1632.7659574468084,False
60,0.6,25,10,60,50,leaf,9,1821,51.659574468085104,0.4717620611190796,0.12356783,0,1,12.085106382978724,0.6284363225555265,-1633.1914893617022,False
50,0.4,30,15,50,40,leaf,15,1821,51.659574468085104,0.5331571698188782,0.28339243,0,0,5.418439716312057,0.6261327798599134,-1633.1914893617022,False
70,0.3,30,20,50,50,eom,2,771,21.872340425531913,0.33450397849082947,0.30125824,0,0,73.36170212765958,0.6882429393527851,-1633.6170212765958,False
50,0.5,25,20,50,40,leaf,13,1822,51.68794326241135,0.5543119311332703,0.24388072,0,0,6.4397163120567384,0.6086931106367902,-1633.758865248227,False
50,0.3,25,10,50,30,leaf,17,1822,51.68794326241135,0.5309382677078247,0.28446755,0,0,7.120567375886525,0.6558906616298166,-1633.758865248227,False
60,0.4,30,15,60,40,leaf,12,1822,51.68794326241135,0.5424101948738098,0.39488685,0,0,8.113475177304965,0.6241064272494766,-1633.758865248227,False
60,0.5,25,15,60,50,leaf,10,1823,51.71631205673759,0.521442711353302,0.31188783,0,0,10.212765957446807,0.7050944040935049,-1634.3262411347519,False
70,0.6,30,15,40,20,leaf,19,1824,51.744680851063826,0.548551082611084,0.33301252,0,0,9.276595744680852,0.5368941965143625,-1634.8936170212764,False
70,0.3,25,10,40,30,leaf,24,1824,51.744680851063826,0.6139553189277649,0.4076312,0,0,3.7163120567375882,0.5227270678348973,-1634.8936170212764,False
60,0.4,30,20,60,50,eom,3,1053,29.872340425531913,0.23406828939914703,0.1829154,0,1,63.77304964539007,0.6951162777434231,-1635.177304964539,False
50,0.7,25,15,50,50,leaf,15,1825,51.77304964539007,0.5751992464065552,0.430848,0,0,6.723404255319148,0.5800388209338114,-1635.4609929078015,False
50,0.4,30,20,50,20,leaf,17,1825,51.77304964539007,0.5494095683097839,0.3801244,0,0,6.950354609929079,0.6193033939474686,-1635.4609929078015,False
70,0.3,30,20,40,30,leaf,20,1825,51.77304964539007,0.5379248261451721,0.20564494,0,0,6.695035460992909,0.573808430779675,-1635.4609929078015,False
50,0.3,20,15,50,30,eom,12,1297,36.79432624113475,0.30876582860946655,-0.037961755,1,2,16.28368794326241,0.835002480546661,-1635.8865248226948,False
50,0.3,30,15,60,30,leaf,12,1826,51.80141843971631,0.4751836657524109,0.19960777,0,1,9.106382978723405,0.6543409367611238,-1636.028368794326,False
50,0.5,25,15,60,40,leaf,11,1826,51.80141843971631,0.5463926792144775,0.27020854,0,0,7.9432624113475185,0.665830311679575,-1636.028368794326,False
50,0.3,20,15,50,30,leaf,16,1827,51.829787234042556,0.5276778340339661,0.22928299,0,0,6.411347517730497,0.6064781767277291,-1636.595744680851,False
60,0.4,30,20,50,30,leaf,15,1827,51.829787234042556,0.48616135120391846,0.22806638,0,0,7.460992907801418,0.6666746175758905,-1636.595744680851,False
50,0.6,20,10,30,30,leaf,23,1827,51.829787234042556,0.5637907385826111,0.22092159,0,0,7.1489361702127665,0.5388436886992413,-1636.595744680851,False
50,0.4,20,20,30,30,leaf,22,1827,51.829787234042556,0.5464135408401489,0.19443062,0,1,7.319148936170213,0.5332897715707676,-1636.595744680851,False
70,0.6,25,20,40,30,leaf,15,1829,51.88652482269504,0.5145702362060547,0.31879398,0,0,9.446808510638299,0.5646226376278651,-1637.7304964539007,False
60,0.6,25,15,40,30,leaf,17,1829,51.88652482269504,0.5194107890129089,0.22591071,0,0,8.680851063829788,0.5548078159160238,-1637.7304964539007,False
60,0.5,20,15,40,40,leaf,16,1829,51.88652482269504,0.5311349034309387,0.25459865,0,0,7.4326241134751765,0.5791486810068334,-1637.7304964539007,False
70,0.4,25,15,30,30,leaf,23,1829,51.88652482269504,0.566179096698761,0.25270295,0,0,5.957446808510639,0.5097848868722875,-1637.7304964539007,False
50,0.6,20,15,50,50,leaf,10,1829,51.88652482269504,0.502069354057312,0.24212305,0,0,10.099290780141844,0.6005822743047411,-1637.7304964539007,False
60,0.3,25,20,50,50,eom,2,761,21.588652482269506,0.347247451543808,0.31547067,0,0,73.7872340425532,0.6662406801787945,-1637.872340425532,False
70,0.3,20,10,50,40,leaf,12,1830,51.91489361702127,0.4555531144142151,0.14184934,0,1,13.106382978723405,0.7214260521870166,-1638.2978723404253,False
60,0.4,25,20,30,30,leaf,22,1830,51.91489361702127,0.5497264862060547,0.19758524,0,1,6.950354609929079,0.5103533948003843,-1638.2978723404253,False
50,0.5,25,20,60,30,leaf,12,1831,51.94326241134751,0.5331159234046936,0.27709892,0,0,8.425531914893616,0.626049025033178,-1638.8652482269504,False
60,0.3,30,20,50,50,eom,2,754,21.390070921985817,0.33955731987953186,0.30704123,0,0,73.9290780141844,0.6711733557485902,-1639.290780141844,False
70,0.3,20,20,40,20,leaf,24,1832,51.97163120567376,0.565373420715332,0.28421748,0,0,4.3120567375886525,0.5711864324407502,-1639.4326241134752,False
70,0.5,30,10,40,40,leaf,18,1834,52.02836879432624,0.547932505607605,0.24468307,0,0,9.617021276595745,0.5865287740958488,-1640.5673758865248,False
60,0.6,30,15,40,30,leaf,16,1834,52.02836879432624,0.49483639001846313,0.25716615,0,0,10.695035460992909,0.5490311909098968,-1640.5673758865248,False
70,0.6,20,15,60,40,leaf,8,1835,52.05673758865248,0.53326016664505,0.3544752,0,0,11.5177304964539,0.604415781449836,-1641.1347517730496,False
60,0.4,25,20,50,20,leaf,18,1835,52.05673758865248,0.5081868767738342,0.21905738,0,0,7.829787234042553,0.6685656356118618,-1641.1347517730496,False
70,0.5,20,15,40,40,leaf,17,1835,52.05673758865248,0.5475577712059021,0.2712121,0,0,6.950354609929079,0.5669145046474531,-1641.1347517730496,False
50,0.7,30,15,50,50,leaf,14,1835,52.05673758865248,0.5814064741134644,0.42782936,0,0,6.609929078014185,0.5838395194706341,-1641.1347517730496,False
70,0.6,25,20,50,30,leaf,13,1835,52.05673758865248,0.49382033944129944,0.28494346,0,0,10.156028368794326,0.6259065437290817,-1641.1347517730496,False
70,0.5,30,15,50,40,leaf,14,1835,52.05673758865248,0.5349266529083252,0.27561003,0,0,7.716312056737588,0.5966914880881476,-1641.1347517730496,False
60,0.5,25,20,60,20,eom,10,1307,37.07801418439716,0.317417711019516,-0.022836117,1,0,17.02127659574468,0.8446948871304819,-1641.5602836879432,False
60,0.6,30,15,50,30,leaf,16,1836,52.08510638297872,0.5444865822792053,0.30925435,0,0,8.113475177304965,0.5953526562198768,-1641.7021276595744,False
50,0.3,25,20,60,40,eom,10,1836,52.08510638297872,0.3882010579109192,0.12340077,0,1,11.120567375886525,0.7314870521457575,-1641.7021276595744,False
70,0.3,25,15,30,30,leaf,24,1837,52.11347517730497,0.5691947937011719,0.19633834,0,1,7.375886524822695,0.5124003208458736,-1642.2695035460993,False
70,0.4,25,10,40,40,leaf,19,1837,52.11347517730497,0.5603287220001221,0.3150546,0,0,5.4751773049645385,0.5397469806434974,-1642.2695035460993,False
60,0.4,30,20,40,30,leaf,20,1837,52.11347517730497,0.5325336456298828,0.11138286,0,1,5.98581560283688,0.572749908947614,-1642.2695035460993,False
60,0.5,30,15,50,40,leaf,14,1837,52.11347517730497,0.5451394319534302,0.25403032,0,0,8.141843971631205,0.6054264524387968,-1642.2695035460993,False
70,0.7,25,20,50,50,leaf,14,1837,52.11347517730497,0.5741479396820068,0.39227518,0,0,6.4397163120567384,0.5810664871588557,-1642.2695035460993,False
60,0.4,25,20,30,20,leaf,26,1838,52.14184397163121,0.5805066227912903,0.3503532,0,0,3.858156028368794,0.5438731252848373,-1642.8368794326243,False
50,0.5,20,15,40,40,leaf,17,1838,52.14184397163121,0.538398265838623,0.26010045,0,0,9.617021276595745,0.5559036455207244,-1642.8368794326243,False
70,0.7,20,20,60,50,leaf,12,1838,52.14184397163121,0.5431138873100281,0.40881726,0,0,7.177304964539006,0.6267481620089705,-1642.8368794326243,False
70,0.3,30,20,30,30,leaf,23,1838,52.14184397163121,0.5583588480949402,0.1946796,0,1,6.3546099290780145,0.5537594926972943,-1642.8368794326243,False
50,0.6,30,10,40,40,leaf,17,1839,52.170212765957444,0.5503432154655457,0.33511046,0,0,8.709219858156029,0.533633764802391,-1643.404255319149,False
